meter,timestamp,meter_reading,meter_reading_2,meter_reading_scaled
1,2016-01-06 03:00:00,118.87125318681319,1.188712531868132,1.188712531868132
1,2016-01-06 04:00:00,116.53486945054945,1.1653486945054945,1.1653486945054945
1,2016-01-06 05:00:00,114.24089868708971,1.142408986870897,1.142408986870897
1,2016-01-06 06:00:00,123.36887083333333,1.2336887083333332,1.2336887083333332
1,2016-01-06 07:00:00,124.69350087719299,1.24693500877193,1.24693500877193
1,2016-01-06 08:00:00,123.71203333333334,1.2371203333333334,1.2371203333333334
1,2016-01-06 09:00:00,124.48917587719298,1.2448917587719297,1.2448917587719297
1,2016-01-06 10:00:00,141.57492521929825,1.4157492521929824,1.4157492521929824
1,2016-01-06 11:00:00,129.42800307017544,1.2942800307017543,1.2942800307017543
1,2016-01-06 12:00:00,132.16611578947368,1.3216611578947368,1.3216611578947368
1,2016-01-06 13:00:00,142.07390307017545,1.4207390307017544,1.4207390307017544
1,2016-01-06 14:00:00,148.79917916666668,1.4879917916666667,1.4879917916666667
1,2016-01-06 15:00:00,155.80069934210528,1.5580069934210528,1.5580069934210528
1,2016-01-06 16:00:00,156.40352894736841,1.5640352894736842,1.5640352894736842
1,2016-01-06 17:00:00,162.00718464912282,1.6200718464912283,1.6200718464912283
1,2016-01-06 18:00:00,153.57708881578947,1.5357708881578946,1.5357708881578946
1,2016-01-06 19:00:00,145.06012719298246,1.4506012719298247,1.4506012719298247
1,2016-01-06 20:00:00,146.6350177631579,1.4663501776315788,1.4663501776315788
1,2016-01-06 21:00:00,146.2181520879121,1.4621815208791211,1.4621815208791211
1,2016-01-06 22:00:00,145.7990297356828,1.4579902973568282,1.4579902973568282
1,2016-01-06 23:00:00,135.31278634361232,1.3531278634361232,1.3531278634361232
1,2016-01-07 00:00:00,133.5195823788546,1.3351958237885462,1.3351958237885462
1,2016-01-07 01:00:00,132.65970506607928,1.326597050660793,1.326597050660793
1,2016-01-07 02:00:00,125.9619676923077,1.259619676923077,1.259619676923077
1,2016-01-07 03:00:00,125.83119100877192,1.2583119100877191,1.2583119100877191
1,2016-01-07 04:00:00,128.8430369230769,1.288430369230769,1.288430369230769
1,2016-01-07 05:00:00,129.20036725274724,1.2920036725274724,1.2920036725274724
1,2016-01-07 06:00:00,138.28216271929824,1.3828216271929825,1.3828216271929825
1,2016-01-07 07:00:00,141.6846355263158,1.4168463552631578,1.4168463552631578
1,2016-01-07 08:00:00,141.12474934210525,1.4112474934210524,1.4112474934210524
1,2016-01-07 09:00:00,147.7828024122807,1.4778280241228068,1.4778280241228068
1,2016-01-07 10:00:00,146.9912980263158,1.469912980263158,1.469912980263158
1,2016-01-07 11:00:00,156.5314399558499,1.5653143995584988,1.5653143995584988
1,2016-01-07 12:00:00,162.85944451754386,1.6285944451754386,1.6285944451754386
1,2016-01-07 13:00:00,168.3514947368421,1.6835149473684212,1.6835149473684212
1,2016-01-07 14:00:00,176.1493638949672,1.761493638949672,1.761493638949672
1,2016-01-07 15:00:00,176.48175733041577,1.7648175733041578,1.7648175733041578
1,2016-01-07 16:00:00,178.194286214442,1.78194286214442,1.78194286214442
1,2016-01-07 17:00:00,179.41885842450768,1.7941885842450767,1.7941885842450767
1,2016-01-07 18:00:00,171.1407910284464,1.711407910284464,1.711407910284464
1,2016-01-07 19:00:00,159.95086498905908,1.5995086498905908,1.5995086498905908
1,2016-01-07 20:00:00,161.11730722100657,1.6111730722100657,1.6111730722100657
1,2016-01-07 21:00:00,162.80322297592997,1.6280322297592997,1.6280322297592997
1,2016-01-07 22:00:00,154.55227488986785,1.5455227488986785,1.5455227488986785
1,2016-01-07 23:00:00,147.43243612334803,1.4743243612334802,1.4743243612334802
1,2016-01-08 00:00:00,140.59005220264316,1.4059005220264316,1.4059005220264316
1,2016-01-08 01:00:00,138.50836894273127,1.3850836894273126,1.3850836894273126
1,2016-01-08 02:00:00,133.58784483516484,1.3358784483516484,1.3358784483516484
1,2016-01-08 03:00:00,131.6812356043956,1.316812356043956,1.316812356043956
1,2016-01-08 04:00:00,127.61568835164836,1.2761568835164836,1.2761568835164836
1,2016-01-08 05:00:00,127.05501978021978,1.2705501978021978,1.2705501978021978
1,2016-01-08 06:00:00,131.584025,1.31584025,1.31584025
1,2016-01-08 07:00:00,137.76731666666666,1.3776731666666666,1.3776731666666666
1,2016-01-08 08:00:00,138.4767454945055,1.384767454945055,1.384767454945055
1,2016-01-08 09:00:00,142.3890312087912,1.423890312087912,1.423890312087912
1,2016-01-08 10:00:00,138.90598285714285,1.3890598285714284,1.3890598285714284
1,2016-01-08 11:00:00,150.17478274336284,1.5017478274336284,1.5017478274336284
1,2016-01-08 12:00:00,172.02492278761062,1.7202492278761061,1.7202492278761061
1,2016-01-08 13:00:00,173.36652219780223,1.7336652219780222,1.7336652219780222
1,2016-01-08 14:00:00,177.05245076923075,1.7705245076923075,1.7705245076923075
1,2016-01-08 15:00:00,179.01801714285713,1.7901801714285712,1.7901801714285712
1,2016-01-08 16:00:00,184.0074586813187,1.840074586813187,1.840074586813187
1,2016-01-08 17:00:00,182.28420813186813,1.8228420813186812,1.8228420813186812
1,2016-01-08 18:00:00,176.02786505494507,1.7602786505494508,1.7602786505494508
1,2016-01-08 19:00:00,169.24496967032968,1.6924496967032967,1.6924496967032967
1,2016-01-08 20:00:00,162.69817098901098,1.6269817098901098,1.6269817098901098
1,2016-01-08 21:00:00,155.14026806167402,1.5514026806167402,1.5514026806167402
1,2016-01-08 22:00:00,156.166680794702,1.56166680794702,1.56166680794702
1,2016-01-08 23:00:00,147.43239933774836,1.4743239933774837,1.4743239933774837
1,2016-01-09 00:00:00,139.72821015452539,1.397282101545254,1.397282101545254
1,2016-01-09 01:00:00,136.8575560706402,1.3685755607064019,1.3685755607064019
1,2016-01-09 02:00:00,136.2520187637969,1.3625201876379691,1.3625201876379691
1,2016-01-09 03:00:00,130.86994834437087,1.3086994834437087,1.3086994834437087
1,2016-01-09 04:00:00,129.6020251655629,1.2960202516556292,1.2960202516556292
1,2016-01-09 05:00:00,129.79985849889624,1.2979985849889624,1.2979985849889624
1,2016-01-09 06:00:00,126.00359205298014,1.2600359205298013,1.2600359205298013
1,2016-01-09 07:00:00,124.98231255506609,1.2498231255506609,1.2498231255506609
1,2016-01-09 08:00:00,127.49492356828193,1.2749492356828194,1.2749492356828194
1,2016-01-09 09:00:00,130.1404039647577,1.301404039647577,1.301404039647577
1,2016-01-09 10:00:00,132.29934096916298,1.3229934096916298,1.3229934096916298
1,2016-01-09 11:00:00,138.90191982378855,1.3890191982378854,1.3890191982378854
1,2016-01-09 12:00:00,144.1614821585903,1.441614821585903,1.441614821585903
1,2016-01-09 13:00:00,155.04018942731278,1.550401894273128,1.550401894273128
1,2016-01-09 14:00:00,159.23257136563876,1.5923257136563875,1.5923257136563875
1,2016-01-09 15:00:00,156.27117687224668,1.5627117687224668,1.5627117687224668
1,2016-01-09 16:00:00,154.09759030837003,1.5409759030837002,1.5409759030837002
1,2016-01-09 17:00:00,153.31163934065933,1.5331163934065932,1.5331163934065932
1,2016-01-09 18:00:00,144.35108835164837,1.4435108835164838,1.4435108835164838
1,2016-01-09 19:00:00,139.02208769230768,1.3902208769230768,1.3902208769230768
1,2016-01-09 20:00:00,135.3546934065934,1.353546934065934,1.353546934065934
1,2016-01-09 21:00:00,132.8117693832599,1.328117693832599,1.328117693832599
1,2016-01-09 22:00:00,130.33865704845815,1.3033865704845815,1.3033865704845815
1,2016-01-09 23:00:00,126.73390220264316,1.2673390220264316,1.2673390220264316
1,2016-01-10 00:00:00,125.27339471365639,1.252733947136564,1.252733947136564
1,2016-01-10 01:00:00,124.2844334801762,1.2428443348017622,1.2428443348017622
1,2016-01-10 02:00:00,124.28268744493393,1.2428268744493394,1.2428268744493394
1,2016-01-10 03:00:00,125.67019977973568,1.2567019977973568,1.2567019977973568
1,2016-01-10 04:00:00,124.33875342163356,1.2433875342163356,1.2433875342163356
1,2016-01-10 05:00:00,124.21159116997792,1.2421159116997793,1.2421159116997793
1,2016-01-10 06:00:00,122.54595894039736,1.2254595894039735,1.2254595894039735
1,2016-01-10 07:00:00,124.28926313465784,1.2428926313465785,1.2428926313465785
1,2016-01-10 08:00:00,128.66990110132159,1.286699011013216,1.286699011013216
1,2016-01-10 09:00:00,129.44937224669604,1.2944937224669604,1.2944937224669604
1,2016-01-10 10:00:00,133.16167450110865,1.3316167450110865,1.3316167450110865
1,2016-01-10 11:00:00,133.15484162995594,1.3315484162995594,1.3315484162995594
1,2016-01-10 12:00:00,136.17787648351648,1.361778764835165,1.361778764835165
1,2016-01-10 13:00:00,140.0444279120879,1.400444279120879,1.400444279120879
1,2016-01-10 14:00:00,142.60138703296704,1.4260138703296703,1.4260138703296703
1,2016-01-10 15:00:00,154.44435626373627,1.5444435626373627,1.5444435626373627
1,2016-01-10 16:00:00,162.6794817982456,1.626794817982456,1.626794817982456
1,2016-01-10 17:00:00,160.4179754385965,1.604179754385965,1.604179754385965
1,2016-01-10 18:00:00,175.13216864035087,1.7513216864035086,1.7513216864035086
1,2016-01-10 19:00:00,174.14746379690948,1.7414746379690949,1.7414746379690949
1,2016-01-10 20:00:00,157.98019846153846,1.5798019846153846,1.5798019846153846
1,2016-01-10 21:00:00,143.70407850877194,1.4370407850877194,1.4370407850877194
1,2016-01-10 22:00:00,129.41324581497796,1.2941324581497795,1.2941324581497795
1,2016-01-10 23:00:00,127.5508244493392,1.275508244493392,1.275508244493392
1,2016-01-11 00:00:00,123.44898653421633,1.2344898653421632,1.2344898653421632
1,2016-01-11 01:00:00,123.15168785871964,1.2315168785871964,1.2315168785871964
1,2016-01-11 02:00:00,123.27075154185022,1.232707515418502,1.232707515418502
1,2016-01-11 03:00:00,122.47413037694012,1.2247413037694013,1.2247413037694013
1,2016-01-11 04:00:00,120.82765299334812,1.2082765299334812,1.2082765299334812
1,2016-01-11 05:00:00,122.74324434589799,1.2274324434589798,1.2274324434589798
1,2016-01-11 06:00:00,125.5223446902655,1.255223446902655,1.255223446902655
1,2016-01-11 07:00:00,128.5900246153846,1.285900246153846,1.285900246153846
1,2016-01-11 08:00:00,134.13969072847684,1.3413969072847685,1.3413969072847685
1,2016-01-11 09:00:00,137.57366269315673,1.3757366269315674,1.3757366269315674
1,2016-01-11 10:00:00,139.96890840707965,1.3996890840707965,1.3996890840707965
1,2016-01-11 11:00:00,149.21795553097346,1.4921795553097346,1.4921795553097346
1,2016-01-11 12:00:00,147.7461087912088,1.477461087912088,1.477461087912088
1,2016-01-11 13:00:00,150.94845384615382,1.5094845384615383,1.5094845384615383
1,2016-01-11 14:00:00,154.46617582417582,1.544661758241758,1.544661758241758
1,2016-01-11 15:00:00,163.46214329670332,1.6346214329670332,1.6346214329670332
1,2016-01-11 16:00:00,172.6828641758242,1.726828641758242,1.726828641758242
1,2016-01-11 17:00:00,166.83439252747252,1.6683439252747252,1.6683439252747252
1,2016-01-11 18:00:00,172.08421172566372,1.7208421172566373,1.7208421172566373
1,2016-01-11 19:00:00,151.28445899122806,1.5128445899122807,1.5128445899122807
1,2016-01-11 20:00:00,145.79203142857142,1.4579203142857142,1.4579203142857142
1,2016-01-11 21:00:00,139.19347560439562,1.3919347560439561,1.3919347560439561
1,2016-01-11 22:00:00,133.47303017621147,1.3347303017621146,1.3347303017621146
1,2016-01-11 23:00:00,127.50298558758315,1.2750298558758315,1.2750298558758315
1,2016-01-12 00:00:00,125.06813636363637,1.2506813636363636,1.2506813636363636
1,2016-01-12 01:00:00,134.4128172949002,1.344128172949002,1.344128172949002
1,2016-01-12 02:00:00,123.06257168141593,1.2306257168141592,1.2306257168141592
1,2016-01-12 03:00:00,121.36653915929203,1.2136653915929203,1.2136653915929203
1,2016-01-12 04:00:00,122.48611902654868,1.2248611902654867,1.2248611902654867
1,2016-01-12 05:00:00,123.36683163716815,1.2336683163716815,1.2336683163716815
1,2016-01-12 06:00:00,133.4982689578714,1.334982689578714,1.334982689578714
1,2016-01-12 07:00:00,136.25054724061812,1.3625054724061811,1.3625054724061811
1,2016-01-12 08:00:00,140.5798805739514,1.405798805739514,1.405798805739514
1,2016-01-12 09:00:00,157.01873156732893,1.5701873156732893,1.5701873156732893
1,2016-01-12 10:00:00,151.13079026548672,1.5113079026548673,1.5113079026548673
1,2016-01-12 11:00:00,156.9656004424779,1.569656004424779,1.569656004424779
1,2016-01-12 12:00:00,170.38197477876108,1.7038197477876107,1.7038197477876107
1,2016-01-12 13:00:00,180.69147632743363,1.8069147632743363,1.8069147632743363
1,2016-01-12 14:00:00,184.06599293598234,1.8406599293598234,1.8406599293598234
1,2016-01-12 15:00:00,194.6968152317881,1.946968152317881,1.946968152317881
1,2016-01-12 16:00:00,194.0984161147903,1.940984161147903,1.940984161147903
1,2016-01-12 17:00:00,191.0426267108168,1.910426267108168,1.910426267108168
1,2016-01-12 18:00:00,183.36684934210524,1.8336684934210523,1.8336684934210523
1,2016-01-12 19:00:00,166.87328333333332,1.668732833333333,1.668732833333333
1,2016-01-12 20:00:00,160.82098351648352,1.6082098351648353,1.6082098351648353
1,2016-01-12 21:00:00,153.5999443956044,1.535999443956044,1.535999443956044
1,2016-01-12 22:00:00,146.757095154185,1.46757095154185,1.46757095154185
1,2016-01-12 23:00:00,139.3353663656885,1.3933536636568848,1.3933536636568848
1,2016-01-13 00:00:00,135.30371894273128,1.3530371894273128,1.3530371894273128
1,2016-01-13 01:00:00,132.3278207048458,1.323278207048458,1.323278207048458
1,2016-01-13 02:00:00,126.49335362637362,1.2649335362637362,1.2649335362637362
1,2016-01-13 03:00:00,121.71988703296704,1.2171988703296703,1.2171988703296703
1,2016-01-13 04:00:00,122.92893824175825,1.2292893824175826,1.2292893824175826
1,2016-01-13 05:00:00,122.30492857142858,1.2230492857142858,1.2230492857142858
1,2016-01-13 06:00:00,132.45474013157894,1.3245474013157894,1.3245474013157894
1,2016-01-13 07:00:00,141.39776425438598,1.4139776425438597,1.4139776425438597
1,2016-01-13 08:00:00,138.51396381578948,1.3851396381578949,1.3851396381578949
1,2016-01-13 09:00:00,169.53056351648354,1.6953056351648355,1.6953056351648355
1,2016-01-13 10:00:00,175.2827534065934,1.752827534065934,1.752827534065934
1,2016-01-13 11:00:00,176.83005420353982,1.768300542035398,1.768300542035398
1,2016-01-13 12:00:00,185.3557334065934,1.853557334065934,1.853557334065934
1,2016-01-13 13:00:00,184.9196024175824,1.849196024175824,1.849196024175824
1,2016-01-13 14:00:00,193.20546857142858,1.9320546857142857,1.9320546857142857
1,2016-01-13 15:00:00,186.48738119469027,1.8648738119469028,1.8648738119469028
1,2016-01-13 16:00:00,188.15624446902655,1.8815624446902655,1.8815624446902655
1,2016-01-13 17:00:00,184.12672168141594,1.8412672168141595,1.8412672168141595
1,2016-01-13 18:00:00,172.23378274336284,1.7223378274336283,1.7223378274336283
1,2016-01-13 19:00:00,163.84781538461536,1.6384781538461537,1.6384781538461537
1,2016-01-13 20:00:00,162.77572643171806,1.6277572643171805,1.6277572643171805
1,2016-01-13 21:00:00,154.15170198237888,1.5415170198237889,1.5415170198237889
1,2016-01-13 22:00:00,153.322785209713,1.53322785209713,1.53322785209713
1,2016-01-13 23:00:00,74.01177274725275,0.7401177274725275,0.7401177274725275
1,2016-01-14 00:00:00,140.80416710816777,1.4080416710816777,1.4080416710816777
1,2016-01-14 01:00:00,140.3144072847682,1.403144072847682,1.403144072847682
1,2016-01-14 02:00:00,134.73443105726872,1.3473443105726872,1.3473443105726872
1,2016-01-14 03:00:00,132.43793017621147,1.3243793017621146,1.3243793017621146
1,2016-01-14 04:00:00,133.04416960352424,1.3304416960352423,1.3304416960352423
1,2016-01-14 05:00:00,136.97827290748899,1.3697827290748898,1.3697827290748898
1,2016-01-14 06:00:00,145.5778614537445,1.455778614537445,1.455778614537445
1,2016-01-14 07:00:00,147.3000372246696,1.473000372246696,1.473000372246696
1,2016-01-14 08:00:00,144.49337032967034,1.4449337032967033,1.4449337032967033
1,2016-01-14 09:00:00,152.2341413186813,1.5223414131868132,1.5223414131868132
1,2016-01-14 10:00:00,160.36025538461536,1.6036025538461536,1.6036025538461536
1,2016-01-14 11:00:00,154.39941074561403,1.5439941074561403,1.5439941074561403
1,2016-01-14 12:00:00,167.64641164835163,1.6764641164835163,1.6764641164835163
1,2016-01-14 13:00:00,179.53276505494506,1.7953276505494506,1.7953276505494506
1,2016-01-14 14:00:00,186.9949356043956,1.8699493560439562,1.8699493560439562
1,2016-01-14 15:00:00,187.3428532894737,1.873428532894737,1.873428532894737
1,2016-01-14 16:00:00,187.4887980263158,1.874887980263158,1.874887980263158
1,2016-01-14 17:00:00,180.4892072368421,1.804892072368421,1.804892072368421
1,2016-01-14 18:00:00,174.17928263736263,1.7417928263736264,1.7417928263736264
1,2016-01-14 19:00:00,167.82019186813187,1.6782019186813186,1.6782019186813186
1,2016-01-14 20:00:00,162.3002063736264,1.6230020637362639,1.6230020637362639
1,2016-01-14 21:00:00,156.62776835164837,1.5662776835164838,1.5662776835164838
1,2016-01-14 22:00:00,151.50325220264318,1.5150325220264318,1.5150325220264318
1,2016-01-14 23:00:00,143.29252599118942,1.4329252599118942,1.4329252599118942
1,2016-01-15 00:00:00,139.81328898678416,1.3981328898678416,1.3981328898678416
1,2016-01-15 01:00:00,138.17157136563875,1.3817157136563876,1.3817157136563876
1,2016-01-15 02:00:00,135.77200461538462,1.3577200461538461,1.3577200461538461
1,2016-01-15 03:00:00,134.37735098901098,1.3437735098901098,1.3437735098901098
1,2016-01-15 04:00:00,132.8436232967033,1.328436232967033,1.328436232967033
1,2016-01-15 05:00:00,134.47126043956044,1.3447126043956044,1.3447126043956044
1,2016-01-15 06:00:00,137.46070307692307,1.3746070307692306,1.3746070307692306
